NOM_BORNE_RECHARGE,NOM_PARC,ADRESSE,VILLE,PROVINCE,NIVEAU_RECHARGE,MODE_TARIFICATION,TYPE_EMPLACEMENT,LONGITUDE,LATITUDE
"CEA-10190","1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier","10905A rue Basile Routhier Montréal QC H2C 3H5","Montréal","QC","Niveau 2","par heure",,-73.671649,45.557084
"CEA-12562","14022 | BSR | SLA | 4747 Bourg","4747 Bourg Montréal QC H4T 1H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.700066,45.473768
"CEA-12567","14022 | BSR | SLA | 4747 Bourg","4747 Bourg Montréal QC H4T 1H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.700066,45.473768
"CEA-12793","14023 | BSR | SLA | 70 Crépeau","70 Rue Crépeau Montréal QC H4N 1M7","Montréal","QC","Niveau 2","par heure","sur rue",-73.668796,45.531473
"CEA-13082","14023 | BSR | SLA | 70 Crépeau","70 Rue Crépeau Montréal QC H4N 1M7","Montréal","QC","Niveau 2","par heure","sur rue",-73.668796,45.531473
"CEA-13070","14023 | BSR | SLA | 70 Crépeau","70 Rue Crépeau Montréal QC H4N 1M7","Montréal","QC","Niveau 2","par heure","sur rue",-73.668796,45.531473
"CEA-12810","14023 | BSR | SLA | 70 Crépeau","70 Rue Crépeau Montréal QC H4N 1M7","Montréal","QC","Niveau 2","par heure","sur rue",-73.668796,45.531473
"CEA-12844","14024 | BSR | SLA | 1451 Alexis Nihon","1451 Alexis Nihon Montréal QC H4R 2R4","Montréal","QC","Niveau 2","par heure",,-73.699756,45.510129
"CEA-12847","14024 | BSR | SLA | 1451 Alexis Nihon","1451 Alexis Nihon Montréal QC H4R 2R4","Montréal","QC","Niveau 2","par heure",,-73.699756,45.510129
"CEA-12855","14025 | BSR | SLA | 2975 Ernest Hemmingway","2975 Ernest Hemmingway Montréal QC H4R 0A9","Montréal","QC","Niveau 2","par heure","sur rue",-73.716169,45.507819
"CEA-12848","14025 | BSR | SLA | 2975 Ernest Hemmingway","2975 Ernest Hemmingway Montréal QC H4R 0A9","Montréal","QC","Niveau 2","par heure","sur rue",-73.716169,45.507819
"CEA-12870","13008 | BHR | OUTR | 1080 Rockland","1080 Rockland Montréal QC H2V 3A1","Montréal","QC","Niveau 2","par heure",,-73.622776,45.519203
"CEA-12900","13008 | BHR | OUTR | 1080 Rockland","1080 Rockland Montréal QC H2V 3A1","Montréal","QC","Niveau 2","par heure",,-73.622776,45.519203
"CEA-12903","13008 | BHR | OUTR | 1080 Rockland","1080 Rockland Montréal QC H2V 3A1","Montréal","QC","Niveau 2","par heure",,-73.622776,45.519203
"CEA-12916","13008 | BHR | OUTR | 1080 Rockland","1080 Rockland Montréal QC H2V 3A1","Montréal","QC","Niveau 2","par heure",,-73.622776,45.519203
"CEA-13051","13009 | BSR | OUTR | 5123 Durocher","5123 Durocher Montréal QC H2V 3X7","Montréal","QC","Niveau 2","par heure","sur rue",-73.597476,45.518592
"CEA-13081","13009 | BSR | OUTR | 5123 Durocher","5123 Durocher Montréal QC H2V 3X7","Montréal","QC","Niveau 2","par heure","sur rue",-73.597476,45.518592
"CEA-13087","13009 | BSR | OUTR | 5123 Durocher","5123 Durocher Montréal QC H2V 3X7","Montréal","QC","Niveau 2","par heure","sur rue",-73.597476,45.518592
"CEA-13090","13009 | BSR | OUTR | 5123 Durocher","5123 Durocher Montréal QC H2V 3X7","Montréal","QC","Niveau 2","par heure",,-73.597476,45.518592
"CEA-14512","13011 | BHR | OUTR | 1385 av Bernard","1385 av Bernard Montréal QC H2V 1V8","Montréal","QC","Niveau 2","par heure",,-73.610344,45.518908
"CEA-14519","13011 | BHR | OUTR | 1385 av Bernard","1385 av Bernard Montréal QC H2V 1V8","Montréal","QC","Niveau 2","par heure",,-73.610344,45.518908
"CEA-14913","13011 | BHR | OUTR | 1385 av Bernard","1385 av Bernard Montréal QC H2V 1V8","Montréal","QC","Niveau 2","par heure",,-73.610344,45.518908
"CEA-14912","13011 | BHR | OUTR | 1385 av Bernard","1385 av Bernard Montréal QC H2V 1V8","Montréal","QC","Niveau 2","par heure",,-73.610344,45.518908
"CEA-13727","14001 | BSR | SLA | 775 Muir","775 Muir Montréal QC H4L 5N5","Montréal","QC","Niveau 2","par heure",,-73.671089,45.521532
"CEA-13729","14001 | BSR | SLA | 775 Muir","775 Muir Montréal QC H4L 5N5","Montréal","QC","Niveau 2","par heure",,-73.671089,45.521532
"CEA-13726","14001 | BSR | SLA | 775 Muir","775 Muir Montréal QC H4L 5N5","Montréal","QC","Niveau 2","par heure",,-73.671089,45.521532
"CEA-13721","14001 | BSR | SLA | 775 Muir","775 Muir Montréal QC H4L 5N5","Montréal","QC","Niveau 2","par heure",,-73.671089,45.521532
"CEA-10923","14002 | BSR | SLA | 1807 Couvrette","1807 Couvrette Montréal QC H4L 4T7","Montréal","QC","Niveau 2","par heure","sur rue",-73.68553,45.52811
"CEA-10956","14002 | BSR | SLA | 1807 Couvrette","1807 Couvrette Montréal QC H4L 4T7","Montréal","QC","Niveau 2","par heure","sur rue",-73.68553,45.52811
"CEA-10924","14002 | BSR | SLA | 1807 Couvrette","1807 Couvrette Montréal QC H4L 4T7","Montréal","QC","Niveau 2","par heure","sur rue",-73.68553,45.52811
"CEA-10961","14002 | BSR | SLA | 1807 Couvrette","1807 Couvrette Montréal QC H4L 4T7","Montréal","QC","Niveau 2","par heure","sur rue",-73.68553,45.52811
"CEA-13314","14003 | BSR | SLA | 291 Khalil Gibran","291 Khalil Gibran Montréal QC H4N 4A1","Montréal","QC","Niveau 2","par heure",,-73.668122,45.526685
"CEA-13342","14003 | BSR | SLA | 291 Khalil Gibran","291 Khalil Gibran Montréal QC H4N 4A1","Montréal","QC","Niveau 2","par heure",,-73.668122,45.526685
"CEA-13318","14003 | BSR | SLA | 291 Khalil Gibran","291 Khalil Gibran Montréal QC H4N 4A1","Montréal","QC","Niveau 2","par heure",,-73.668122,45.526685
"CEA-13344","14003 | BSR | SLA | 291 Khalil Gibran","291 Khalil Gibran Montréal QC H4N 4A1","Montréal","QC","Niveau 2","par heure",,-73.668122,45.526685
"CEA-10753","14004 | BSR | SLA | 2695 Ernest-Hemingway","2695A Ernest-Hemingway Montréal QC H4R 3E9","Montréal","QC","Niveau 2","par heure","sur rue",-73.71131,45.511641
"CEA-13706","15017 | BSR | LAC | 735 2e Avenue","735 2e ave Montréal QC H8S 2V2","Montréal","QC","Niveau 2","par heure","sur rue",-73.665943,45.442359
"CEA-12512","11082 | BBHR | MN | 12000 Rolland : Aréna Henri-Bourassa","12000 Boulevard Rolland Montréal-Nord QC H1H 1M6","Montréal-Nord","QC","Niveau 2","par heure","sur rue",-73.620915,45.615812
"CEA-11041","12001 | BSR | SLE | 4755 Jarry Est","4755 Jarry Est  Montréal QC H1R 1X7","Montréal","QC","Niveau 2","par heure",,-73.597303,45.578506
"CEA-11139","12001 | BSR | SLE | 4755 Jarry Est","4755 Jarry Est  Montréal QC H1R 1X7","Montréal","QC","Niveau 2","par heure",,-73.597303,45.578506
"CEA-11443","12002 | BSR | SLE | 5200 Lavoisier","5200 Lavoisier Montréal QC H1R 1J5","Montréal","QC","Niveau 2","par heure","sur rue",-73.607482,45.589301
"CEA-11446","12002 | BSR | SLE | 5200 Lavoisier","5200 Lavoisier Montréal QC H1R 1J5","Montréal","QC","Niveau 2","par heure","sur rue",-73.607482,45.589301
"CEA-11141","12003 | BHR | SLE | 7800 De La Salette","7800 rue de la Salette Saint-Léonard QC H1P 2J8","Saint-Léonard","QC","Niveau 2","par heure","sur rue",-73.5838,45.589969
"CEA-11146","12003 | BHR | SLE | 7800 De La Salette","7800 rue de la Salette Saint-Léonard QC H1P 2J8","Saint-Léonard","QC","Niveau 2","par heure","sur rue",-73.5838,45.589969
"CEA-11807","12004 | BSR | SLE | 5152 Jarry E."," 5152 Jarry E. Montréal QC H1R 2L8","Montréal","QC","Niveau 2","par heure","sur rue",-73.594047,45.582365
"CEA-11803","12004 | BSR | SLE | 5152 Jarry E."," 5152 Jarry E. Montréal QC H1R 2L8","Montréal","QC","Niveau 2","par heure","sur rue",-73.594047,45.582365
"CEA-11023","12005 | BSR | SLE | 5345 Jarry"," 5345 Jarry Montréal QC H1P 1T8","Montréal","QC","Niveau 2","par heure","sur rue",-73.592244,45.584271
"CEA-11032","12005 | BSR | SLE | 5345 Jarry"," 5345 Jarry Montréal QC H1P 1T8","Montréal","QC","Niveau 2","par heure",,-73.592244,45.584271
"CEA-13245","12005 | BSR | SLE | 5345 Jarry"," 5345 Jarry Montréal QC H1P 1T8","Montréal","QC","Niveau 2","par heure",,-73.592244,45.584271
"CEA-13252","12005 | BSR | SLE | 5345 Jarry"," 5345 Jarry Montréal QC H1P 1T8","Montréal","QC","Niveau 2","par heure",,-73.592244,45.584271
"CEA-13736","12006 | BBHR | SLE | 5555 Jean-Talon Est","5555 Jean-Talon Montréal QC H1S 2Z9","Montréal","QC","Niveau 2","par heure",,-73.581149,45.582044
"CEA-13730","12006 | BBHR | SLE | 5555 Jean-Talon Est","5555 Jean-Talon Montréal QC H1S 2Z9","Montréal","QC","Niveau 2","par heure",,-73.581149,45.582044
"CEA-13814","12007 | BSR | SLE | 5788 rue Jarry","5788 Rue Jarry Est Montréal QC H1P 1V5","Montréal","QC","Niveau 2","par heure",,-73.588554,45.587314
"CEA-13792","12007 | BSR | SLE | 5788 rue Jarry","5788 Rue Jarry Est Montréal QC H1P 1V5","Montréal","QC","Niveau 2","par heure",,-73.588554,45.587314
"CEA-15405","12008 -5665 Brunetière","5665 Rue Brunetière Montréal QC H1S 1B5","Montréal","QC","Niveau 2","par heure",,-73.584206,45.584691
"CEA-15408","12008 -5665 Brunetière","5665 Rue Brunetière Montréal QC H1S 1B5","Montréal","QC","Niveau 2","par heure",,-73.584206,45.584691
"CEA-15496","12023 - 4854 rue Jean-Nicolet","4854 Rue Jean-Nicolet Montréal QC H1R 2P9","Montréal","QC","Niveau 2","par heure",,-73.596106,45.58076
"CEA-15499","12023 - 4854 rue Jean-Nicolet","4854 Rue Jean-Nicolet Montréal QC H1R 2P9","Montréal","QC","Niveau 2","par heure",,-73.596106,45.58076
"CEA-13012","12080 | BBHR | SLE | 5300 Robert : Aréna Martin-Brodeur","5300 Boulevard Robert St-Léonard QC H1R 1R1","St-Léonard","QC","Niveau 2","par heure",,-73.59837,45.58554
"CEA-054","12080 | BBHR | SLE | 5300 Robert : Aréna Martin-Brodeur","5300 Boulevard Robert St-Léonard QC H1R 1R1","St-Léonard","QC","Niveau 2","par heure",,-73.59837,45.58554
"CEA-13055","12080 | BBHR | SLE | 5300 Robert : Aréna Martin-Brodeur","5300 Boulevard Robert St-Léonard QC H1R 1R1","St-Léonard","QC","Niveau 2","par heure",,-73.59837,45.58554
"CEA-13680","12080 | BBHR | SLE | 5300 Robert : Aréna Martin-Brodeur","5300 Boulevard Robert St-Léonard QC H1R 1R1","St-Léonard","QC","Niveau 2","par heure",,-73.59837,45.58554
"CEA-10124","12082 | BBHR | SLE | 7755 Colbert : Aréna Roberto-Luongo","7755 Rue Colbert Montréal QC H1R 2B6","Montréal","QC","Niveau 2","par heure",,-73.59573,45.574105
"CEA-12945","12082 | BBHR | SLE | 7755 Colbert : Aréna Roberto-Luongo","7755 Rue Colbert Montréal QC H1R 2B6","Montréal","QC","Niveau 2","par heure",,-73.59573,45.574105
"CEA-13300","12082 | BBHR | SLE | 7755 Colbert : Aréna Roberto-Luongo","7755 Rue Colbert Montréal QC H1R 2B6","Montréal","QC","Niveau 2","par heure",,-73.59573,45.574105
"CEA-12748","1250 rue Guy","1250 rue Guy Montréal QC H3T 2T4","Montréal","QC","Niveau 2","par heure",,-73.577613,45.494773
"CEA-12758","1250 rue Guy","1250 rue Guy Montréal QC H3T 2T4","Montréal","QC","Niveau 2","par heure",,-73.577613,45.494773
"CEA-12754","1250 rue Guy","1250 rue Guy Montréal QC H3T 2T4","Montréal","QC","Niveau 2","par heure",,-73.577613,45.494773
"CEA-12765","1250 rue Guy","1250 rue Guy Montréal QC H3T 2T4","Montréal","QC","Niveau 2","par heure",,-73.577613,45.494773
"CEA-12753","1250 rue Guy","1250 rue Guy Montréal QC H3T 2T4","Montréal","QC","Niveau 2","par heure",,-73.577613,45.494773
"CEA-11316 ","13001 | BSR | OUTR | 1311 Bernard","1311 avenue Bernard Outremont QC H1N 2B6","Outremont","QC","Niveau 2","par heure",,-73.609774,45.519056
"CEA-11328","13001 | BSR | OUTR | 1311 Bernard","1311 avenue Bernard Outremont QC H1N 2B6","Outremont","QC","Niveau 2","par heure","sur rue",-73.609774,45.519056
"CEA-11445","13002 | BSR | OUTR | 122 Querbes","122 Avenue Querbes Montréal QC H2V 3V9","Montréal","QC","Niveau 2","par heure","sur rue",-73.59816,45.517535
"CEA-11444","13002 | BSR | OUTR | 122 Querbes","122 Avenue Querbes Montréal QC H2V 3V9","Montréal","QC","Niveau 2","par heure","sur rue",-73.59816,45.517535
"CEA-12925","13002 | BSR | OUTR | 122 Querbes","122 Avenue Querbes Montréal QC H2V 3V9","Montréal","QC","Niveau 2","par heure","sur rue",-73.59816,45.517535
"CEA-12926","13002 | BSR | OUTR | 122 Querbes","122 Avenue Querbes Montréal QC H2V 3V9","Montréal","QC","Niveau 2","par heure","sur rue",-73.59816,45.517535
"CEA-11451","13003 | BHR | OUTR | 779 de l'Épée","779 de l'Épée Montréal QC H2V 3V1","Montréal","QC","Niveau 2","par heure",,-73.611731,45.523205
"CEA-11441","13003 | BHR | OUTR | 779 de l'Épée","779 de l'Épée Montréal QC H2V 3V1","Montréal","QC","Niveau 2","par heure",,-73.611731,45.523205
"CEA-13738","13003 | BHR | OUTR | 779 de l'Épée","779 de l'Épée Montréal QC H2V 3V1","Montréal","QC","Niveau 2","par heure",,-73.611731,45.523205
"CEA-13732","13003 | BHR | OUTR | 779 de l'Épée","779 de l'Épée Montréal QC H2V 3V1","Montréal","QC","Niveau 2","par heure",,-73.611731,45.523205
"CEA-12019","13006 | BSR | OUTR | 620 de l’Épée","620 de l’Épée Montréal QC H2V 3T8","Montréal","QC","Niveau 2","par heure","sur rue",-73.608234,45.521536
"CEA-12014","13006 | BSR | OUTR | 620 de l’Épée","620 de l’Épée Montréal QC H2V 3T8","Montréal","QC","Niveau 2","par heure","sur rue",-73.608234,45.521536
"CEA-13731","13006 | BSR | OUTR | 620 de l’Épée","620 de l’Épée Montréal QC H2V 3T8","Montréal","QC","Niveau 2","par heure",,-73.608234,45.521536
"CEA-13728","13006 | BSR | OUTR | 620 de l’Épée","620 de l’Épée Montréal QC H2V 3T8","Montréal","QC","Niveau 2","par heure",,-73.608234,45.521536
"CEA-12007","13007 | BSR | OUTR | 481 Édouard-Charles","481 Édouard-Charles Montréal QC H2V 2N3","Montréal","QC","Niveau 2","par heure","sur rue",-73.596564,45.517788
"CEA-12008","13007 | BSR | OUTR | 481 Édouard-Charles","481 Édouard-Charles Montréal QC H2V 2N3","Montréal","QC","Niveau 2","par heure","sur rue",-73.596564,45.517788
"CEA-10932","14004 | BSR | SLA | 2695 Ernest-Hemingway","2695A Ernest-Hemingway Montréal QC H4R 3E9","Montréal","QC","Niveau 2","par heure","sur rue",-73.71131,45.511641
"CEA-11006","14005 | BSR | SLA | 4405 Bois Franc","4405 Bois Franc Montréal QC H4S 1A8","Montréal","QC","Niveau 2","par heure",,-73.735495,45.499975
"CEA-10926","14005 | BSR | SLA | 4405 Bois Franc","4405 Bois Franc Montréal QC H4S 1A8","Montréal","QC","Niveau 2","par heure","sur rue",-73.735495,45.499975
"CEA-11029","14005 | BSR | SLA | 4405 Bois Franc","4405 Bois Franc Montréal QC H4S 1A8","Montréal","QC","Niveau 2","par heure","sur rue",-73.735495,45.499975
"CEA-10955","14005 | BSR | SLA | 4405 Bois Franc","4405 Bois Franc Montréal QC H4S 1A8","Montréal","QC","Niveau 2","par heure","sur rue",-73.735495,45.499975
"CEA-13720","14006 | BSR | SLA | 1898 Alexis-Nihon","1898 Alexis Nihon Montréal QC H4R 3B6","Montréal","QC","Niveau 2","par heure",,-73.707453,45.513643
"CEA-13734","14006 | BSR | SLA | 1898 Alexis-Nihon","1898 Alexis Nihon Montréal QC H4R 3B6","Montréal","QC","Niveau 2","par heure",,-73.707453,45.513643
"CEA-13723","14006 | BSR | SLA | 1898 Alexis-Nihon","1898 Alexis Nihon Montréal QC H4R 3B6","Montréal","QC","Niveau 2","par heure",,-73.707453,45.513643
"CEA-13722","14006 | BSR | SLA | 1898 Alexis-Nihon","1898 Alexis Nihon Montréal QC H4R 3B6","Montréal","QC","Niveau 2","par heure",,-73.707453,45.513643
"CEA-10842","14007 | BSR | SLA | 1535 Beaudet","1535 Beaudet Montréal QC H4L 2J9","Montréal","QC","Niveau 2","par heure","sur rue",-73.677333,45.510062
"CEA-10858","14007 | BSR | SLA | 1535 Beaudet","1535 Beaudet Montréal QC H4L 2J9","Montréal","QC","Niveau 2","par heure","sur rue",-73.677333,45.510062
"CEA-10951","14008 | BSR | SLA | 1555 Édouard-Laurin","1555 Boulevard Edouard-Laurin Montréal QC H4L 2B2","Montréal","QC","Niveau 2","par heure","sur rue",-73.683041,45.51282
"CEA-10925","14008 | BSR | SLA | 1555 Édouard-Laurin","1555 Boulevard Edouard-Laurin Montréal QC H4L 2B2","Montréal","QC","Niveau 2","par heure","sur rue",-73.683041,45.51282
"CEA-10957","14009 | BSR | SLA | 1677 Poirier","1677 Poirier Montréal QC H4L 1J2","Montréal","QC","Niveau 2","par heure","sur rue",-73.697318,45.51964
"CEA-10953","14009 | BSR | SLA | 1677 Poirier","1677 Poirier Montréal QC H4L 1J2","Montréal","QC","Niveau 2","par heure","sur rue",-73.697318,45.51964
"CEA-10754","14010 | BSR | SLA | 5645 Dessiant","5645 Dessiant Montréal QC H4S 1M1","Montréal","QC","Niveau 2","par heure","sur rue",-73.748614,45.49534
"CEA-10854","14010 | BSR | SLA | 5645 Dessiant","5645 Dessiant Montréal QC H4S 1M1","Montréal","QC","Niveau 2","par heure","sur rue",-73.748614,45.49534
"CEA-10849","14011 | BSR | SLA | 360A Meloche","360 Meloche Montréal QC H4N 1A6","Montréal","QC","Niveau 2","par heure","sur rue",-73.675778,45.528437
"CEA-10850","14011 | BSR | SLA | 360A Meloche","360 Meloche Montréal QC H4N 1A6","Montréal","QC","Niveau 2","par heure","sur rue",-73.675778,45.528437
"CEA-10933","14012 | BSR | SLA | 3100 Toupin","3100 Toupin Montréal QC H4K 2V4","Montréal","QC","Niveau 2","par heure","sur rue",-73.726967,45.517305
"CEA-10567","14012 | BSR | SLA | 3100 Toupin","3100 Toupin Montréal QC H4K 2V4","Montréal","QC","Niveau 2","par heure","sur rue",-73.726967,45.517305
"CEA-11359","14013 | BSR | SLA | 1230 rue Muir","1230 rue Muir Montréal QC H4L 4S8","Montréal","QC","Niveau 2","par heure","sur rue",-73.675618,45.52468
"CEA-11321","14013 | BSR | SLA | 1230 rue Muir","1230 rue Muir Montréal QC H4L 4S8","Montréal","QC","Niveau 2","par heure","sur rue",-73.675618,45.52468
"CEA-11477","14014 | BSR | SLA | 4205 Ernest-Hemmingway","4205 Ernest-Hemmingway Montréal QC H4R 0C4","Montréal","QC","Niveau 2","par heure","sur rue",-73.724947,45.502385
"CEA-13407","1038 | BSR | AC | 12348 rue Ranger","12348 rue Ranger Montréal QC H4J 2L5","Montréal","QC","Niveau 2","par heure",,-73.720946,45.532201
"CEA-14592","1039 | BSR | AC | 9090 rue Charles de la Tour","9090 Rue Charles-de-LaTour Montréal QC H4N 1M2","Montréal","QC","Niveau 2","par heure",,-73.654773,45.529641
"CEA-14598","1039 | BSR | AC | 9090 rue Charles de la Tour","9090 Rue Charles-de-LaTour Montréal QC H4N 1M2","Montréal","QC","Niveau 2","par heure",,-73.654773,45.529641
"CEA-12875","1040 | BHR | AC | 12225 Grenet","12225 Rue Grenet Montréal QC H4J 2N7","Montréal","QC","Niveau 2","par heure",,-73.715459,45.529773
"CEA-12862","1040 | BHR | AC | 12225 Grenet","12225 Rue Grenet Montréal QC H4J 2N7","Montréal","QC","Niveau 2","par heure",,-73.715459,45.529773
"CEA-12876","1040 | BHR | AC | 12225 Grenet","12225 Rue Grenet Montréal QC H4J 2N7","Montréal","QC","Niveau 2","par heure",,-73.715459,45.529773
"CEA-12863","1040 | BHR | AC | 12225 Grenet","12225 Rue Grenet Montréal QC H4J 2N7","Montréal","QC","Niveau 2","par heure",,-73.715459,45.529773
" CEA-15392","1041 - 9701  blv. Olympia","9701 Boulevard Olympia Montréal QC H2C 2V6","Montréal","QC","Niveau 2","par heure",,-73.648792,45.559793
" CEA-15386","1041 - 9701  blv. Olympia","9701 Boulevard Olympia Montréal QC H2C 2V6","Montréal","QC","Niveau 2","par heure",,-73.648792,45.559793
"CEA-14502","1041 - 9701  blv. Olympia","9701 Boulevard Olympia Montréal QC H2C 2V6","Montréal","QC","Niveau 2","par heure",,-73.648792,45.559793
"CEA-14503","1041 - 9701  blv. Olympia","9701 Boulevard Olympia Montréal QC H2C 2V6","Montréal","QC","Niveau 2","par heure",,-73.648792,45.559793
"CEA-14909","1042 | BSR | AC | 600 rue Fleury","600 rue Fleury Montréal QC H2C 1N6","Montréal","QC","Niveau 2","par heure",,-73.66135,45.554228
"CEA-14916","1042 | BSR | AC | 600 rue Fleury","600 rue Fleury Montréal QC H2C 1N6","Montréal","QC","Niveau 2","par heure",,-73.66135,45.554228
"CEA-14827","1042 | BSR | AC | 600 rue Fleury","600 rue Fleury Montréal QC H2C 1N6","Montréal","QC","Niveau 2","par heure",,-73.66135,45.554228
"CEA-14825","1042 | BSR | AC | 600 rue Fleury","600 rue Fleury Montréal QC H2C 1N6","Montréal","QC","Niveau 2","par heure",,-73.66135,45.554228
"CEA-11388","1050 Chemin de Dunkirk","1050 chemin Dunkirk Mont-Royal QC H3R 3J8","Mont-Royal","QC","Niveau 2","par heure",,-73.639348,45.514998
"CEA-11408","1050 Chemin de Dunkirk","1050 chemin Dunkirk Mont-Royal QC H3R 3J8","Mont-Royal","QC","Niveau 2","par heure",,-73.639348,45.514998
"CEA-13585","1058 | BSR | AC | 9815 rue Lajeunesse","9815 Rue Lajeunesse Montréal QC H3L 2C9","Montréal","QC","Niveau 2","par heure",,-73.656047,45.551662
"CEA-13791","1058 | BSR | AC | 9815 rue Lajeunesse","9815 Rue Lajeunesse Montréal QC H3L 2C9","Montréal","QC","Niveau 2","par heure",,-73.656047,45.551662
"CEA-086","1080 | BBHR | AC | 10560 Rue St-Hubert : Aréna Ahuntsic","10560 Rue St-Hubert Montréal QC H2C 2H7","Montréal","QC","Niveau 2","par heure",,-73.664484,45.557008
"CEA-11120","1081 | BBHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson","11301 Boulevard de l'Acadie Montréal QC H3M 2T1","Montréal","QC","Niveau 2","par heure","sur rue",-73.684716,45.536793
"CEA-10783","1081 | BBHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson","11301 Boulevard de l'Acadie Montréal QC H3M 2T1","Montréal","QC","Niveau 2","par heure","sur rue",-73.684716,45.536793
"CEA-10781","1081 | BBHR | AC | 11301 de l'Acadie : Aréna Marcelin-Wilson","11301 Boulevard de l'Acadie Montréal QC H3M 2T1","Montréal","QC","Niveau 2","par heure","sur rue",-73.684716,45.536793
